chrom,start,end,symbol,distance_to_TSS
chr1,227479881,227480167,AL162595.17-2,6056
chr1,227480169,227480376,AL162595.17-2,6304
chr1,227584239,227584932,AL160004.18-1,912
chr1,228553771,228554370,AL691479.15,35472
chr1,228883110,228883700,AGT,33158
chr1,229874553,229875246,U5,1896
chr1,230395204,230395877,RP11-284L19.1,29002
chr1,232755442,232755902,U8,39971
chr1,233069491,233070134,Y_RNA,29470
chr1,233077977,233078295,SRP_euk_arch,28419
chr1,233078297,233078558,SRP_euk_arch,28128
chr1,233078560,233079472,SRP_euk_arch,27539
chr1,233525628,233526704,RP11-382D8.4,364
chr1,233599734,233600374,TBCE,2704
chr1,233860454,233860785,RP11-365D9.1,16023
chr1,233871395,233872430,GNG4,8764
chr1,235394474,235395064,AL391809.21,44040
chr1,240031129,240031776,RP11-553N16.1,30407
chr1,242532819,242533646,C1orf100,49327
chr1,243185236,243185913,7SK,11744
chr1,243219868,243220332,AL356512.19,19639
chr1,243486944,243487951,RP11-62I21.2,25566
chr1,243565913,243566935,AL359983.7,33834
chr1,247072844,247073864,SH3BP5L,13422
chr10,124388,124785,IL9RP2,2382
chr10,126082,126664,IL9RP2,4169
chr10,142523,143605,IL9RP2,20860
chr10,162463,162799,ZMYND11,8011
chr10,162801,163609,ZMYND11,7437
chr10,440480,440823,AL603831.23-1,25792
chr10,471960,472754,AL603831.23-1,5914
chr10,768503,769169,DIP2C,43319
chr10,1006297,1006717,AL359878.13-2,17773
chr10,5520136,5520702,CALML5,11098
chr10,5525631,5526120,CALML5,5642
chr10,5528573,5528973,CALML5,2744
chr10,5535449,5535930,CALML5,4172
chr10,5564298,5564840,CALML3,7646
chr10,5702194,5702800,RP11-336A10.7,4402
chr10,5704816,5705310,RP11-336A10.7,1836
chr10,5738658,5739352,ASB13,9526
chr10,5741834,5742271,ASB13,6479
chr10,5742273,5742787,ASB13,6001
chr10,5767251,5767645,C10orf18,642
chr10,5767647,5767691,C10orf18,863
chr10,5914499,5915136,GDI2,9283
chr10,6235019,6235846,7SK,3841
chr10,6236698,6237410,7SK,5463
chr10,6282722,6282982,AL157395.17-2,2863
chr10,6378715,6379109,RP11-298K24.2,2260
chr10,6379480,6379840,RP11-298K24.2,3008
chr10,6379842,6379933,RP11-298K24.2,3235
chr10,6379935,6380121,RP11-298K24.2,3376
chr10,6380123,6380478,RP11-298K24.2,3648
chr10,6385943,6386697,RP11-298K24.2,9668
chr10,6445373,6446084,AL137145.13-2,13445
chr10,7570237,7571022,U6,1853
chr10,7950012,7950954,RP11-401E9.3,34558
chr10,8166630,8167366,GATA3,30326
chr10,8238850,8239324,GS1-756B1.1,4141
chr10,11887422,11887899,C10orf47,17742
chr10,12232017,12232889,AC073160.8-1,4786
chr10,12963737,12964423,5S_rRNA,42707
chr10,13055552,13055991,5S_rRNA,48984
chr10,13620087,13620686,BEND7,9848
chr10,14487469,14488160,hsa-mir-1265,30766
chr10,14489214,14490149,hsa-mir-1265,28899
chr10,14497630,14498361,hsa-mir-1265,20585
chr10,17527095,17527772,ST8SIA6,8826
chr10,17544666,17545489,ST8SIA6,8818
chr10,17725321,17725826,STAM,556
chr10,17725828,17726200,STAM,115
chr10,19506547,19507260,AL590378.5,25767
chr10,19525237,19525593,AL590378.5,7255
chr10,19561309,19561781,AL590378.5,28875
chr10,19829686,19830680,RP11-265G8.3,9950
chr10,21693380,21693831,RP11-275N1.2,29362
chr10,22331911,22332486,DNAJC1,505
chr10,23012336,23012658,PIP5K2A,31011
chr10,23410529,23410883,AL139815.12-3,7294
chr10,23435967,23436122,MSRB2,11612
chr10,23992821,23993473,KIAA1217,30533
chr10,25215402,25215753,RP11-129O7.2,18998
chr10,25386571,25387035,THNSL1,41290
chr10,25713453,25714241,AL161654.14-1,8929
chr10,26544983,26545454,GAD2,23
chr10,27064064,27064679,RP13-16H11.6,20815
chr10,28806726,28807490,AC022021.10-2,35278
chr10,28824925,28825462,WAC,36512
chr10,28825464,28826227,WAC,35860
chr10,28989127,28990023,RP11-48B24.2,1654
chr10,29010934,29011798,BAMBI,4937
chr10,29014200,29014887,BAMBI,8114
chr10,29254134,29255108,RP11-492M23.2,26203
chr10,29951520,29952171,hsa-mir-938,20565
chr10,29959348,29959789,hsa-mir-938,28288
chr10,30762626,30763022,MAP3K8,47
chr10,30822898,30823943,RP11-449I17.7,24375
chr10,30851594,30852255,RP11-449I17.7,4129
chr10,30865325,30866185,RP11-449I17.7,17960
chr10,30871098,30872023,AL590068.7-1,13273
chr10,31024815,31025251,RP11-14C22.4,24533
chr10,32087791,32088549,Y_RNA,3101
chr10,32508067,32508618,AL445071.15,9402
chr10,32688964,32689614,AL391839.9-2,13410
chr10,33370823,33371665,RP11-479G22.7,6647
chr10,33593036,33593673,AL353600.10-1,24180
chr10,33664752,33665633,NRP1,3
chr10,38504600,38505570,RP11-508N22.10,10518
chr10,42853464,42854187,RET,38697
chr10,42875927,42876693,RET,16212
chr10,42897554,42898367,RET,5438
chr10,42901853,42902283,RET,9546
chr10,42921383,42921674,RET,29006
chr10,42926087,42926873,CSGALNACT2,27459
chr10,42927216,42927764,CSGALNACT2,26449
chr10,43178612,43179612,FXYD4,7983
chr10,43286887,43287476,RP11-517P14.6,10048
chr10,43412077,43412695,RP11-402L1.1,9318
chr10,43594007,43594760,RP11-272J7.5,11457
chr10,43669684,43670123,C10orf136,9144
chr10,46385345,46386059,SYT15,5115
chr10,46386614,46387114,SYT15,3953
chr10,46401590,46402156,SYT15,11056
chr10,46410480,46411292,GPRIN2,2665
chr10,46494059,46494832,PPYR1,9094
chr10,47952120,47952542,ZNF488,22749
chr10,49165900,49166536,RP11-542E6.3,4529
chr10,49166854,49167462,RP11-542E6.3,3589
chr10,49184302,49184560,MAPK8,307
chr10,49994915,49995758,C10orf72,1777
chr10,50149087,50149848,AC027674.10,27725
chr10,50427912,50428389,PGBD3,11059
chr10,50477044,50477566,CHAT,9841
chr10,51217280,51218112,MSMB,1862
chr10,51219019,51219291,MSMB,403
chr10,51219293,51219820,MSMB,2
chr10,51231873,51232354,NCOA4,3119
chr10,51242170,51243109,NCOA4,7407
chr10,51251430,51252205,NCOA4,16585
chr10,52039141,52039551,SGMS1,14396
chr10,60752615,60753478,FAM13C,39311
chr10,60779771,60780514,FAM13C,12215
chr10,61461197,61462220,Y_RNA,49796
chr10,62372489,62373012,U2,30060
chr10,62839441,62840136,TMEM26,43425
chr10,63347806,63348441,AC067742.7,8577
chr10,63519545,63520203,AL671972.8,26105
chr10,64275149,64275973,EGR2,29429
chr10,65060263,65060805,RP11-111N20.3,4058
chr10,65060807,65061266,RP11-111N20.3,3556
chr10,69218313,69218987,RP11-57G10.1,4883
chr10,69578678,69579441,7SK,8782
chr10,69582985,69583923,7SK,4387
chr10,69584960,69585401,7SK,2661
chr10,69638274,69638717,ATOH7,23370
chr10,70241355,70241890,STOX1,15677
chr10,70499408,70499844,SRGN,18207
chr10,70643348,70644168,HKDC1,6306
chr10,70699190,70699913,HK1,210
chr10,70745938,70746462,RP11-227H15.7,15622
chr10,70749203,70749682,RP11-227H15.7,18864
chr10,70763091,70763529,AC016821.9,30092
chr10,70851453,70852079,TACR2,5087
chr10,70869132,70869602,RP11-404C6.3,6235
chr10,70888695,70889001,TSPAN15,7617
chr10,70932779,70933574,RP11-404C6.5,20235
chr10,70982268,70982823,NEUROG3,20582
chr10,71092091,71092447,C10orf35,32261
chr10,71510825,71511871,H2AFY2,28986
chr10,71549986,71550285,AIFM2,12560
chr10,71550287,71550597,AIFM2,12253
chr10,71576730,71577314,TYSND1,521
chr10,72738641,72739189,SLC29A3,10122
chr10,72763931,72764343,AL359384.17,9046
chr10,72865639,72866118,CDH23,39182
chr10,75094827,75095654,SYNPO2L,9403
chr10,75249207,75249782,AC022400.9,7946
chr10,75249784,75250369,AC022400.9,8528
chr10,75987353,75988108,Y_RNA,6575
chr10,76173007,76173647,AL357037.13,1143
chr10,76251452,76251836,MYST4,3701
chr10,76256557,76256910,MYST4,1388
chr10,76492437,76492884,DUPD1,4383
chr10,76636506,76637174,VDAC2,3728
chr10,76675144,76675623,COMTD1,9608
chr10,76692281,76692930,RP11-399K21.2,6703
chr10,78839783,78840531,RP11-417C21.2,23388
chr10,78846661,78847051,RP11-417C21.2,16689
chr10,78847155,78847339,RP11-417C21.2,16298
chr10,78847341,78847661,RP11-417C21.2,16044
chr10,78880873,78881542,RP11-417C21.2,17662
chr10,78909729,78910439,RP11-417C21.2,46539
chr10,79010044,79010726,5S_rRNA,6427
chr10,79011701,79012326,5S_rRNA,4799
chr10,79012328,79013345,5S_rRNA,3976
chr10,79287251,79287533,AL391421.27-5,9246
chr10,79299821,79300343,AL391421.27-5,3444
chr10,79301768,79302473,AL391421.27-5,5482
chr10,79302475,79302603,AL391421.27-5,5901
chr10,79302605,79302994,AL391421.27-5,6161
chr10,79311330,79312129,AL391421.27-5,15091
chr10,79319176,79319729,AL391421.27-5,22814
chr10,79401886,79402541,AL391421.27-3,17889
chr10,79829578,79830274,SNORA71,32657
chr10,80184184,80184678,AC074323.4,4067
chr10,80476318,80477172,ZMIZ1,22052
chr10,80771958,80772494,PPIF,4999
chr10,80772530,80772953,PPIF,4484
chr10,80785472,80785998,PPIF,8510
chr10,80788519,80788977,PPIF,11523
chr10,81693370,81693892,SFTPD,5209
chr10,81763302,81763579,RP11-369J21.1,4150
chr10,81763581,81763926,RP11-369J21.1,3837
chr10,81764274,81765072,RP11-369J21.1,2917
chr10,81859712,81860679,RP11-369J21.7,15481
chr10,81955603,81955743,ANXA11,261
chr10,81955745,81956231,ANXA11,576
chr10,82016230,82016915,AL359195.24-2,15612
chr10,82040749,82041049,MAT1A,1486
chr10,82178947,82179685,C10orf57,21752
chr10,82179687,82179961,C10orf57,22260
chr10,82186109,82186841,TSPAN14,17525
chr10,82191654,82192344,TSPAN14,12001
chr10,82244705,82245262,TSPAN14,40983
chr10,82248718,82249414,SH2D4B,38571
chr10,82716011,82716456,RP11-315E23.1,25297
chr10,82716458,82716531,RP11-315E23.1,25558
chr10,82716533,82716981,RP11-315E23.1,25821
chr10,82716983,82717492,RP11-315E23.1,26301
chr10,82717494,82717563,RP11-315E23.1,26592
chr10,88152614,88153600,GRID1,36979
chr10,88284079,88284693,WAPAL,12835
chr10,88432433,88433048,LDB3,14391
chr10,88465424,88465973,AC067750.5,29987
chr10,88505224,88505872,BMPR1A,827
chr10,88757771,88758593,AGAP11,6864
chr10,88782575,88782980,U6,8300
chr10,89406982,89407713,PAPSS2,2108
chr10,89546158,89547010,AFDC1,21312
chr10,89811934,89812626,RP11-380G5.4,12721
chr10,90701255,90701570,ACTA2,1096
chr10,91958193,91959152,AL139340.12-1,44976
chr10,92462777,92463452,AL390862.24,16534
chr10,93421289,93421755,AL359986.15,4414
chr10,93681382,93681734,BTAF1,7843
chr10,94821451,94821896,CYP26A1,1548
chr10,95033037,95033562,AL365364.19-1,1005
chr10,95184868,95185810,MYOF,46724
chr10,95188547,95189065,MYOF,43257
chr10,95195381,95195556,MYOF,36595
chr10,95195558,95195799,MYOF,36385
chr10,95215450,95215878,MYOF,16399
chr10,95215925,95216072,MYOF,16065
chr10,95216074,95216181,MYOF,15936
chr10,95216183,95216389,MYOF,15777
chr10,95320825,95321217,GPR120,4610
chr10,95512960,95513497,LGI1,5597
chr10,96153197,96153489,TBC1D12,1168
chr10,97466398,97467280,ENTPD1,5314
chr10,97987640,97988346,BLNK,33322
chr10,98214647,98215194,TLL2,48737
chr10,98228878,98229678,TLL2,34379
chr10,99086504,99087097,FRAT2,2345
chr10,99087132,99087760,FRAT2,2991
chr10,99158217,99158753,RRP12,7399
chr10,99158755,99159029,RRP12,7806
chr10,99321256,99322038,ANKRD2,540
chr10,99322127,99322567,ANKRD2,160
chr10,99324348,99324727,ANKRD2,2350
chr10,99324729,99324978,ANKRD2,2666
chr10,99329981,99330671,C10orf65,3743
chr10,99988305,99988823,LOXL4,29432
chr10,100016907,100017359,LOXL4,863
chr10,100064169,100064841,LOXL4,46509
chr10,100145968,100146375,hsa-mir-1287,1118
chr10,101366816,101367635,SLC25A28,2932
chr10,102039284,102040006,BLOC1S2,3210
chr10,102050626,102051659,BLOC1S2,14707
chr10,102625534,102626042,Y_RNA,31238
chr10,102632942,102633952,Y_RNA,23579
chr10,102739285,102739807,PEO1,2245
chr10,102748357,102748654,LZTS2,1551
chr10,102853263,102853938,TLX1,26996
chr10,102873912,102874840,TLX1,6220
chr10,103381401,103382411,AL627424.8-1,9300
chr10,103440882,103441670,FBXW4,3729
chr10,103581240,103581985,KCNIP2,12054
chr10,103870210,103870683,LDB1,5755
chr10,103889844,103890615,PPRC1,7453
chr10,103956719,103957426,ELOVL3,19060
chr10,104153380,104154165,NFKB2,9444
chr10,104507268,104508030,C10orf26,18228
chr10,104524165,104524670,C10orf26,1460
chr10,104918037,104918834,AL360001.33-1,6865
chr10,105639818,105640767,OBFC1,27663
chr10,105680983,105681395,OBFC1,13234
chr10,105681397,105682000,OBFC1,13743
chr10,105690741,105691335,OBFC1,23083
chr10,106004154,106004647,GSTO1,250
chr10,106129484,106130049,CCDC147,26254
chr10,111655388,111656110,XPNPEP1,17509
chr10,112180665,112181146,AL355512.22,3083
chr10,112530855,112531491,AL136368.24-2,123
chr10,112532434,112532791,AL136368.24-2,1316
chr10,112539379,112540062,RBM20,7535
chr10,112540977,112541356,RBM20,6089
chr10,112555285,112555332,RBM20,8053
chr10,112555334,112555673,RBM20,8248
chr10,112559853,112560373,RBM20,12858
chr10,112569262,112569780,RBM20,22266
chr10,112572308,112572816,RBM20,25307
chr10,112572828,112573267,RBM20,25792
chr10,112601827,112602576,PDCD4,19384
chr10,112607324,112607673,PDCD4,14087
chr10,112857435,112858268,AL355863.18,3148
chr10,114045867,114046478,TECTB,12769
chr10,114554301,114554643,AL158212.15,49844
chr10,115273755,115274597,HABP2,28598
chr10,115339033,115339553,HABP2,36519
chr10,115428306,115428765,CASP7,389
chr10,115428767,115429132,CASP7,25
chr10,115603904,115604170,DCLRE1A,94
chr10,115604172,115604257,DCLRE1A,83
chr10,115604259,115604534,NHLRC2,13
chr10,115604536,115604583,NHLRC2,150
chr10,115806806,115807466,ADRB1,13341
chr10,115812555,115813007,ADRB1,18986
chr10,115928694,115929062,TDRD1,140
chr10,115988586,115989522,VWA2,47
chr10,116134978,116135650,AFAP1L2,19190
chr10,116256991,116257746,RP11-317F20.2,5273
chr10,116257748,116258272,RP11-317F20.2,5915
chr10,117747859,117748397,AC022542.5,28225
chr10,117748824,117749254,AC022542.5,29136
chr10,117830116,117830926,AC073588.3,34485
chr10,117892855,117893357,AC073588.3,28100
chr10,118147931,118148158,AC011328.11,10714
chr10,118528401,118528843,AC016825.12,29072
chr10,118885190,118885638,VAX1,2387
chr10,118924380,118924948,AL731557.7,66
chr10,119014247,119014739,SLC18A2,23788
chr10,120374742,120375918,AL356865.19-2,17938
chr10,120547395,120548379,AL157388.12,12423
chr10,120711914,120712546,RP11-498J9.1,29434
chr10,120756105,120756800,AL157788.16,1161
chr10,120830765,120831404,EIF3S10,761
chr10,121292280,121292722,RGS10,290
chr10,121356685,121357494,TIAL1,10559
chr10,121413531,121414171,BAG3,12980
chr10,121417539,121417931,RP11-179H18.7,15589
chr10,121427821,121428358,RP11-179H18.7,5235
chr10,121437473,121438095,RP11-179H18.7,4460
chr10,121438470,121439231,RP11-179H18.7,5526
chr10,123305585,123306803,FGFR2,41767
chr10,123744485,123745026,TACC2,6057
chr10,124878959,124879503,HMX3,6325
chr10,125386013,125387095,GPR26,29306
chr10,125470843,125471362,AC009987.17,13259
chr10,125471400,125472097,AC009987.17,12613
chr10,125472376,125472861,AC009987.17,11743
chr10,125493394,125494198,AC009987.17,9435
chr10,125500809,125501581,AC009987.17,16834
chr10,125691687,125692282,AC068058.12,30918
chr10,125806188,125806833,RP11-47G11.1,35387
chr10,125842987,125843597,RP11-47G11.1,1395
chr10,125853659,125854049,RP11-47G11.1,11957
chr10,126064761,126065406,OAT,32366
chr10,126236444,126236889,AL391708.8,20356
chr10,126802398,126803046,CTBP2,36370
chr10,126807823,126808267,CTBP2,31047
chr10,126808269,126808377,CTBP2,30769
chr10,127304191,127305116,AL158835.11-1,41855
chr10,127312735,127313258,AL158835.11-1,33512
chr10,127367733,127368574,C10orf122,6489
chr10,127368815,127369345,C10orf122,7416
chr10,127369347,127369755,C10orf122,7887
chr10,127379905,127380732,C10orf137,17755
chr10,127400166,127400902,C10orf137,2461
chr10,127606691,127607474,RP11-295J3.3,31882
chr10,127854052,127855194,AC022015.6-1,30483
chr10,127919051,127919889,AC026226.9,31906
chr10,128187705,128188285,C10orf90,15386
chr10,128596892,128597768,Y_RNA,2035
chr10,129596954,129597479,PTPRE,1902
chr10,129783171,129784298,MKI67,30910
chr10,133828077,133828576,DPYSL4,22067
chr10,134157017,134157401,INPP5A,44133
chr10,134202801,134203493,INPP5A,1805
chr10,134213143,134213659,INPP5A,12059
chr10,134235679,134236002,INPP5A,34498
chr10,134424515,134425157,NKX6-2,24690
chr10,134427592,134428149,NKX6-2,21656
chr10,134428802,134429104,NKX6-2,20573
chr10,134663587,134664316,AL691429.17-2,34924
chr10,134942265,134942727,ADAM8,2135
chr10,135121478,135122132,AL161645.14-2,34
chr11,239187,239628,PSMD13,12427
chr11,272800,273479,NALP6,4775
chr11,385815,386515,PKP3,1949
chr11,397802,398440,SIGIRR,9275
chr11,398473,398927,SIGIRR,8696
chr11,445930,446532,PTDSS2,5952
chr11,460055,460395,PTDSS2,19946
chr11,496953,497416,RNH1,88
chr11,529930,530444,LRRC56,2661
chr11,559286,560018,hsa-mir-210,1455
chr11,637431,638029,AP006284.2,10318
chr11,638031,638437,AP006284.2,10822
chr11,694585,695463,EPS8L2,1088
chr11,731898,732544,TALDO1,5210
chr11,1232162,1232788,AC136297.6,14074
chr11,1319861,1320669,TOLLIP,32838
chr11,1346192,1346252,BRSK2,21482
chr11,1346254,1346657,BRSK2,21249
chr11,1365700,1366215,BRSK2,1747
chr11,1416780,1417466,AC091196.6,48680
chr11,1463491,1464695,AC091196.6,1710
chr11,1627698,1628694,FAM99A,15204
chr11,1750477,1751184,CTSD,9033
chr11,1800821,1801323,SYT8,8186
chr11,1804928,1805529,SYT8,4030
chr11,1806347,1807016,SYT8,2577
chr11,1808618,1809209,SYT8,345
chr11,1960938,1961456,AC051649.21,8126
chr11,1964809,1965492,hsa-mir-675,9499
chr11,2142892,2143575,INS,4207
chr11,2146223,2146881,TH,3058
chr11,2146883,2147353,TH,2492
chr11,2147355,2147850,TH,2008
chr11,2168593,2169120,TH,19246
chr11,2171009,2171665,TH,21727
chr11,2283283,2283990,C11orf21,3769
chr11,2341061,2341583,Y_RNA,9121
chr11,2341585,2341884,Y_RNA,8709
chr11,2461183,2462230,KCNQ1,38910
chr11,2988628,2989305,AC131971.9-1,1737
chr11,3008031,3008717,AC131971.9-1,17671
chr11,3193092,3194092,MRGPRG,3026
chr11,3391576,3392282,AC123788.7-3,798
chr11,3796522,3797114,AC090587.1,21101
chr11,6293776,6294351,PRKCDBP,4252
chr11,6392574,6393455,APBB1,4205
chr11,6393572,6394386,APBB1,3240
chr11,8002686,8003262,TUB,13781
chr11,8208006,8208777,LMO1,33590
chr11,8666902,8667285,SNORA3,3532
chr11,9087997,9088714,AC079296.5,15171
chr11,10372763,10373027,AC080023.6-1,4543
chr11,10373029,10373626,AC080023.6-1,4111
chr11,10720600,10721604,CTR9,8276
chr11,11946986,11947623,AC124276.5-2,5237
chr11,11950349,11950851,AC124276.5-2,8533
chr11,12223478,12224272,MICALCL,41147
chr11,12226699,12227269,MICALCL,38038
chr11,12923410,12924128,SCARNA16,40659
chr11,13313220,13314079,AC016884.10-1,9239
chr11,13907721,13908101,5S_rRNA,22199
chr11,13917936,13918461,SPON1,22829
chr11,13918463,13918500,SPON1,22546
chr11,13918502,13918512,SPON1,22520
chr11,13918514,13918850,SPON1,22345
chr11,16761348,16762221,AC026639.6,38536
chr11,16774536,16775437,7SK,45389
chr11,16934737,16935655,AC116533.11-1,17409
chr11,16960555,16961116,AC116533.11-1,8230
chr11,16965285,16965931,AC116533.11-1,13003
chr11,16967524,16968120,AC116533.11-1,15217
chr11,17216677,17216998,AC107956.8-2,10470
chr11,17217474,17217902,AC107956.8-2,11321
chr11,17250866,17251708,AC107956.8-1,840
chr11,17383799,17384418,KCNJ11,17895
chr11,17439686,17440443,ABCC8,14960
chr11,17748186,17748658,AC124056.8,7017
chr11,20091772,20092390,DBX1,46364
chr11,20092418,20092877,DBX1,45798
chr11,34204129,34205055,Y_RNA,37296
chr11,34481655,34482417,ELF5,9869
chr11,35075799,35076743,CD44,40721
chr11,35344024,35344441,AC090625.1,8155
chr11,35367923,35368699,AC090625.5-1,1804
chr11,35368903,35369441,AC090625.5-1,943
chr11,44074284,44075034,EXT2,985
chr11,44268360,44268828,ALX4,19600
chr11,44278746,44279380,ALX4,9131
chr11,44279382,44279698,ALX4,8654
chr11,44285213,44285890,ALX4,2643
chr11,44503013,44503897,CD82,40261
chr11,44508820,44509372,CD82,34620
chr11,44567654,44568238,CD82,24230
chr11,44963797,44964379,TP53I11,34656
chr11,45139405,45139908,AC103681.4,47461
chr11,45925812,45926405,GYLTL1B,26337
chr11,46211999,46212697,Y_RNA,9937
chr11,46316478,46317268,DGKZ,5843
chr11,46317562,46318002,DGKZ,6752
chr11,46330576,46331001,DGKZ,19758
chr11,46341138,46341464,MDK,17580
chr11,46341779,46342301,MDK,16841
chr11,46370653,46371174,CHRM4,6180
chr11,46381285,46381860,CHRM4,16839
chr11,46881050,46881731,LRP4,15358
chr11,47121424,47122239,ARFGAP2,33163
chr11,47221712,47222209,ACP2,4978
chr11,47333534,47333872,AC090582.9,363
chr11,56926141,56926790,PRG2,11778
chr11,59400193,59400753,TCN1,9857
chr11,59869999,59870749,MS4A6E,11495
chr11,60225376,60226025,MS4A8B,2078
chr11,60281305,60281710,MS4A15,592
chr11,60281745,60282355,MS4A15,1135
chr11,60397862,60398316,ZP1,6499
chr11,60405040,60405790,ZP1,13825
chr11,60522451,60523183,U6,13603
chr11,61020466,61021270,AP003108.3-3,12244
chr11,61150832,61151237,AP002754.5,9693
chr11,61487128,61487567,FTHL16,4360
chr11,61766093,61766702,SCGB1D2,98
chr11,61971434,61972118,AP003064.2,20962
chr11,62177341,62177779,INTS5,211
chr11,62365314,62365613,U2,393
chr11,62365615,62366005,U2,46
chr11,63115104,63115829,PLA2G16,22950
chr11,63143884,63144917,AP000753.4,5704
chr11,63146446,63146627,AP000753.4,3568
chr11,63146629,63147285,AP000753.4,3147
chr11,63396202,63396968,U6,10147
chr11,63396970,63397537,U6,9479
chr11,63398250,63399325,U6,7945
chr11,63659011,63659719,MACROD1,30743
chr11,63680062,63681194,MACROD1,9480
chr11,63792235,63793005,BAD,16119
chr11,63838463,63839398,AP001453.6-2,2678
chr11,63883360,63883869,RPS6KA4,414
chr11,63938885,63939552,AP003774.4,33901
chr11,63963038,63963650,AP003774.4,9775
chr11,64030853,64031520,AP006288.1,23905
chr11,64206568,64207379,NRXN2,40262
chr11,64400939,64401327,EHD1,2591
chr11,64634763,64635507,TM7SF2,781
chr11,64902893,64903180,SLC25A45,3681
chr11,64905920,64906383,SLC25A45,566
